timestamp,day_of_week,day_hour,dew_temperature_ma_24H,dew_temperature,air_temperature_ma_24H,air_temperature,precip_depth_1_hr_ma_24H,precip_depth_1_hr_ma_4H,meter_reading
2016-05-30 10:00:00,0,10,13.812499999999998,13.9,20.791666666666668,16.1,-0.125,0.0,269.531
2016-05-30 11:00:00,0,11,13.766666666666664,13.9,20.76666666666667,16.1,-0.125,0.0,355.469
2016-05-30 12:00:00,0,12,13.766666666666664,14.4,20.745833333333334,16.7,-0.08333333333333333,0.0,320.312
2016-05-30 13:00:00,0,13,13.766666666666664,14.4,20.76666666666667,18.3,-0.041666666666666664,0.0,359.375
2016-05-30 14:00:00,0,14,13.766666666666664,14.4,20.883333333333333,21.1,-0.041666666666666664,0.0,351.5619999999999
2016-05-30 15:00:00,0,15,13.720833333333331,13.3,21.020833333333332,23.3,-0.041666666666666664,0.0,363.281
2016-05-30 16:00:00,0,16,13.629166666666665,12.8,21.158333333333335,25.0,-0.041666666666666664,0.0,355.469
2016-05-30 17:00:00,0,17,13.491666666666667,10.6,21.29583333333333,26.1,-0.041666666666666664,0.0,398.4380000000001
2016-05-30 18:00:00,0,18,13.35416666666667,10.6,21.3875,26.1,-0.041666666666666664,0.0,359.375
2016-05-30 19:00:00,0,19,13.191666666666668,9.4,21.525000000000002,27.2,-0.041666666666666664,0.0,343.75
2016-05-30 20:00:00,0,20,13.054166666666669,10.6,21.666666666666668,27.8,0.0,0.0,207.031
2016-05-30 21:00:00,0,21,12.94166666666667,10.6,21.779166666666665,28.3,0.0,0.0,343.75
2016-05-30 22:00:00,0,22,12.804166666666669,8.9,21.891666666666662,28.3,0.0,0.0,347.656
2016-05-30 23:00:00,0,23,12.641666666666667,8.9,22.00416666666666,28.3,0.0,0.0,152.344
2016-05-31 00:00:00,1,0,12.575000000000003,10.6,22.074999999999992,26.7,0.0,0.0,156.25
2016-05-31 01:00:00,1,1,12.412500000000003,10.0,22.237499999999997,26.7,0.0,0.0,156.25
2016-05-31 02:00:00,1,2,12.29583333333334,11.1,22.374999999999996,25.0,0.0,0.0,160.156
2016-05-31 03:00:00,1,3,12.229166666666671,11.7,22.49166666666666,23.9,0.0,0.0,160.156
2016-05-31 04:00:00,1,4,12.112500000000006,11.1,22.62916666666666,23.3,-0.041666666666666664,-0.25,156.25
2016-05-31 05:00:00,1,5,12.066666666666675,12.8,22.770833333333325,22.8,-0.041666666666666664,-0.25,152.344
2016-05-31 06:00:00,1,6,12.066666666666675,13.9,22.912499999999994,21.7,-0.041666666666666664,-0.25,160.156
2016-05-31 07:00:00,1,7,12.066666666666675,13.9,23.029166666666665,20.6,-0.041666666666666664,-0.25,222.656
2016-05-31 08:00:00,1,8,12.066666666666675,13.9,23.14583333333333,20.0,-0.041666666666666664,0.0,308.594
2016-05-31 09:00:00,1,9,12.041666666666677,13.3,23.308333333333326,20.0,-0.041666666666666664,0.0,328.125
2016-05-31 10:00:00,1,10,12.041666666666677,13.9,23.445833333333326,19.4,-0.041666666666666664,0.0,335.9380000000001
2016-05-31 11:00:00,1,11,12.041666666666677,13.9,23.56249999999999,18.9,-0.041666666666666664,0.0,371.094
2016-05-31 12:00:00,1,12,12.020833333333343,13.9,23.654166666666654,18.9,-0.041666666666666664,0.0,339.844
2016-05-31 13:00:00,1,13,12.000000000000009,13.9,23.679166666666656,18.9,-0.08333333333333333,-0.25,335.9380000000001
2016-05-31 14:00:00,1,14,12.070833333333345,16.1,23.541666666666654,17.8,0.125,1.0,363.281
2016-05-31 15:00:00,1,15,12.187500000000012,16.1,23.333333333333318,18.3,0.08333333333333333,0.75,390.625
2016-05-31 16:00:00,1,16,12.325000000000012,16.1,23.124999999999986,20.0,0.08333333333333333,0.75,390.625
2016-05-31 17:00:00,1,17,12.55416666666668,16.1,22.895833333333318,20.6,0.041666666666666664,0.75,398.4380000000001
2016-05-31 18:00:00,1,18,12.762500000000012,15.6,22.687499999999986,21.1,0.0,-0.75,386.719
2016-05-31 19:00:00,1,19,13.020833333333348,15.6,22.458333333333318,21.7,-0.041666666666666664,-0.75,335.9380000000001
2016-05-31 20:00:00,1,20,13.250000000000014,16.1,22.179166666666656,21.1,-0.08333333333333333,-1.0,246.094
2016-05-31 21:00:00,1,21,13.458333333333348,15.6,21.858333333333324,20.6,-0.125,-1.0,277.344
2016-05-31 22:00:00,1,22,13.737500000000017,15.6,21.58333333333333,21.7,-0.125,-0.75,230.469
2016-05-31 23:00:00,1,23,13.92083333333335,13.3,21.329166666666662,22.2,-0.125,-0.5,460.9380000000001
2016-06-01 00:00:00,2,0,14.033333333333351,13.3,21.141666666666662,22.2,-0.125,-0.25,312.5
2016-06-01 01:00:00,2,1,14.195833333333349,13.9,20.954166666666662,22.2,-0.125,0.0,242.188
2016-06-01 02:00:00,2,2,14.333333333333348,14.4,20.79166666666666,21.1,-0.125,0.0,238.281
2016-06-01 03:00:00,2,3,14.470833333333347,15.0,20.629166666666663,20.0,-0.125,0.0,238.281
2016-06-01 04:00:00,2,4,14.633333333333347,15.0,20.46666666666666,19.4,-0.08333333333333333,0.0,238.281
2016-06-01 05:00:00,2,5,14.700000000000012,14.4,20.27916666666666,18.3,-0.08333333333333333,0.0,234.375
2016-06-01 06:00:00,2,6,14.700000000000012,13.9,20.116666666666664,17.8,-0.08333333333333333,0.0,371.094
2016-06-01 07:00:00,2,7,14.654166666666681,12.8,19.999999999999996,17.8,-0.08333333333333333,0.0,460.9380000000001
2016-06-01 08:00:00,2,8,14.516666666666682,10.6,19.908333333333328,17.8,-0.08333333333333333,0.0,355.469
2016-06-01 09:00:00,2,9,14.35416666666668,9.4,19.77083333333333,16.7,-0.08333333333333333,0.0,390.625
2016-06-01 10:00:00,2,10,14.12083333333335,8.3,19.612499999999997,15.6,-0.08333333333333333,0.0,390.625
2016-06-01 11:00:00,2,11,13.912500000000016,8.9,19.45,15.0,-0.08333333333333333,0.0,367.1880000000001
2016-06-01 12:00:00,2,12,13.679166666666683,8.3,19.3125,15.6,-0.08333333333333333,0.0,359.375
2016-06-01 13:00:00,2,13,13.445833333333352,8.3,19.175,15.6,-0.041666666666666664,0.0,347.656
2016-06-01 14:00:00,2,14,13.120833333333351,8.3,19.104166666666668,16.1,-0.25,0.0,335.9380000000001
2016-06-01 15:00:00,2,15,12.79583333333335,8.3,19.012500000000003,16.1,-0.20833333333333334,0.0,347.656
2016-06-01 16:00:00,2,16,12.450000000000017,7.8,18.875000000000004,16.7,-0.20833333333333334,0.0,351.5619999999999
2016-06-01 17:00:00,2,17,12.125000000000016,8.3,18.733333333333334,17.2,-0.16666666666666666,0.0,289.062
2016-06-01 18:00:00,2,18,11.800000000000017,7.8,18.55,16.7,-0.125,0.0,289.062
2016-06-01 19:00:00,2,19,11.450000000000015,7.2,18.3875,17.8,-0.08333333333333333,0.0,253.906
2016-06-01 20:00:00,2,20,11.10416666666668,7.8,18.29583333333333,18.9,-0.041666666666666664,0.0,226.562
2016-06-01 21:00:00,2,21,10.754166666666679,7.2,18.2,18.3,0.0,0.0,468.75
2016-06-01 22:00:00,2,22,10.42916666666668,7.8,18.058333333333334,18.3,0.0,0.0,378.906
2016-06-01 23:00:00,2,23,10.200000000000012,7.8,17.895833333333332,18.3,0.0,0.0,304.688
2016-06-02 00:00:00,3,0,9.970833333333346,7.8,17.733333333333334,18.3,0.0,0.0,296.875
2016-06-02 01:00:00,3,1,9.737500000000013,8.3,17.525000000000002,17.2,0.0,0.0,250.0
2016-06-02 02:00:00,3,2,9.462500000000013,7.8,17.341666666666665,16.7,0.0,0.0,324.219
2016-06-02 03:00:00,3,3,9.162500000000014,7.8,17.179166666666667,16.1,0.0,0.0,328.125
2016-06-02 04:00:00,3,4,8.883333333333347,8.3,17.066666666666666,16.7,0.0,0.0,316.406
2016-06-02 05:00:00,3,5,8.62916666666668,8.3,16.975,16.1,0.0,0.0,320.312
2016-06-02 06:00:00,3,6,8.395833333333348,8.3,16.90416666666667,16.1,0.0,0.0,351.5619999999999
2016-06-02 07:00:00,3,7,8.208333333333348,8.3,16.812500000000004,15.6,0.0,0.0,488.281
2016-06-02 08:00:00,3,8,8.112500000000015,8.3,16.720833333333335,15.6,0.0,0.0,367.1880000000001
2016-06-02 09:00:00,3,9,8.066666666666682,8.3,16.625000000000004,14.4,0.0,0.0,375.0
2016-06-02 10:00:00,3,10,8.066666666666682,8.3,16.554166666666667,13.9,0.0,0.0,363.281
2016-06-02 11:00:00,3,11,8.066666666666682,8.9,16.508333333333333,13.9,0.0,0.0,351.5619999999999
2016-06-02 12:00:00,3,12,8.091666666666681,8.9,16.437499999999996,13.9,0.0,0.0,316.406
2016-06-02 13:00:00,3,13,8.137500000000015,9.4,16.437499999999996,15.6,0.0,0.0,273.438
2016-06-02 14:00:00,3,14,8.137500000000015,8.3,16.391666666666662,15.0,0.0,0.0,265.625
2016-06-02 15:00:00,3,15,8.116666666666681,7.8,16.391666666666662,16.1,0.0,0.0,281.25
2016-06-02 16:00:00,3,16,8.116666666666681,7.8,16.391666666666662,16.7,0.0,0.0,285.156
2016-06-02 17:00:00,3,17,8.116666666666681,8.3,16.462499999999995,18.9,0.0,0.0,269.531
2016-06-02 18:00:00,3,18,8.137500000000015,8.3,16.574999999999996,19.4,0.0,0.0,257.812
2016-06-02 19:00:00,3,19,8.18333333333335,8.3,16.691666666666663,20.6,0.0,0.0,250.0
2016-06-02 20:00:00,3,20,8.204166666666682,8.3,16.80833333333333,21.7,0.0,0.0,199.219
2016-06-02 21:00:00,3,21,8.229166666666684,7.8,16.970833333333328,22.2,0.0,0.0,214.844
2016-06-02 22:00:00,3,22,8.250000000000016,8.3,17.158333333333328,22.8,0.0,0.0,242.188
2016-06-02 23:00:00,3,23,8.27083333333335,8.3,17.32083333333333,22.2,0.0,0.0,410.156
2016-06-03 00:00:00,4,0,8.24583333333335,7.2,17.50833333333333,22.8,0.0,0.0,296.875
2016-06-03 01:00:00,4,1,8.24583333333335,8.3,17.71666666666666,22.2,0.0,0.0,250.0
2016-06-03 02:00:00,4,2,8.266666666666682,8.3,17.879166666666663,20.6,0.0,0.0,242.188
2016-06-03 03:00:00,4,3,8.287500000000016,8.3,18.066666666666663,20.6,0.0,0.0,246.094
2016-06-03 04:00:00,4,4,8.333333333333348,9.4,18.158333333333328,18.9,0.0,0.0,246.094
2016-06-03 05:00:00,4,5,8.358333333333348,8.9,18.204166666666662,17.2,0.0,0.0,242.188
2016-06-03 06:00:00,4,6,8.429166666666681,10.0,18.22916666666666,16.7,0.0,0.0,269.531
2016-06-03 07:00:00,4,7,8.500000000000014,10.0,18.27499999999999,16.7,0.0,0.0,414.062
2016-06-03 08:00:00,4,8,8.570833333333347,10.0,18.341666666666658,17.2,0.0,0.0,250.0
2016-06-03 09:00:00,4,9,8.66666666666668,10.6,18.43749999999999,16.7,0.0,0.0,308.594
2016-06-03 10:00:00,4,10,8.762500000000012,10.6,18.529166666666658,16.1,0.0,0.0,296.875
2016-06-03 11:00:00,4,11,8.833333333333345,10.6,18.620833333333326,16.1,0.0,0.0,320.312
2016-06-03 12:00:00,4,12,8.904166666666677,10.6,18.737499999999994,16.7,0.0,0.0,312.5
2016-06-03 13:00:00,4,13,8.97500000000001,11.1,18.829166666666662,17.8,0.0,0.0,300.781
2016-06-03 14:00:00,4,14,9.116666666666676,11.7,19.037499999999994,20.0,0.0,0.0,320.312
2016-06-03 15:00:00,4,15,9.30000000000001,12.2,19.174999999999994,19.4,0.125,0.75,292.969
2016-06-03 16:00:00,4,16,9.529166666666676,13.3,19.312499999999993,20.0,0.25,1.5,289.062
2016-06-03 17:00:00,4,17,9.808333333333342,15.0,19.333333333333325,19.4,0.375,2.25,289.062
2016-06-03 18:00:00,4,18,10.112500000000008,15.6,19.333333333333325,19.4,0.5,3.0,300.781
2016-06-03 19:00:00,4,19,10.462500000000007,16.7,19.262499999999992,18.9,1.5416666666666667,8.5,410.156
2016-06-03 20:00:00,4,20,10.766666666666675,15.6,19.145833333333325,18.9,1.75,9.0,761.7189999999998
2016-06-03 21:00:00,4,21,11.11250000000001,16.1,19.008333333333322,18.9,2.0833333333333335,10.25,750.0
2016-06-03 22:00:00,4,22,11.391666666666675,15.0,18.866666666666656,19.4,2.2916666666666665,10.75,699.2189999999998
2016-06-03 23:00:00,4,23,11.670833333333341,15.0,18.729166666666654,18.9,2.2916666666666665,4.5,406.25
2016-06-04 00:00:00,5,0,11.97083333333334,14.4,18.566666666666652,18.9,2.2916666666666665,3.25,253.906
2016-06-04 01:00:00,5,1,12.225000000000007,14.4,18.474999999999987,20.0,2.2916666666666665,1.25,242.188
2016-06-04 02:00:00,5,2,12.458333333333337,13.9,18.424999999999986,19.4,2.2916666666666665,0.0,242.188
2016-06-04 03:00:00,5,3,12.712500000000004,14.4,18.35416666666665,18.9,2.2916666666666665,0.0,238.281
2016-06-04 04:00:00,5,4,12.945833333333338,15.0,18.32916666666665,18.3,2.25,-0.25,242.188
2016-06-04 05:00:00,5,5,13.200000000000005,15.0,18.354166666666654,17.8,2.2083333333333335,-0.5,234.375
2016-06-04 06:00:00,5,6,13.383333333333338,14.4,18.374999999999986,17.2,2.2083333333333335,-0.5,308.594
2016-06-04 07:00:00,5,7,13.56666666666667,14.4,18.374999999999986,16.7,2.1666666666666665,-0.75,417.969
2016-06-04 08:00:00,5,8,13.775000000000004,15.0,18.354166666666654,16.7,2.125,-0.75,226.562
2016-06-04 09:00:00,5,9,13.912500000000001,13.9,18.329166666666655,16.1,2.125,-0.5,226.562
2016-06-04 10:00:00,5,10,14.025,13.3,18.30833333333332,15.6,2.125,-0.5,238.281
2016-06-04 11:00:00,5,11,14.116666666666667,12.8,18.262499999999985,15.0,2.125,-0.25,257.812
2016-06-04 12:00:00,5,12,14.208333333333334,12.8,18.216666666666654,15.6,2.125,0.0,246.094
2016-06-04 13:00:00,5,13,14.279166666666667,12.8,18.14583333333332,16.1,2.125,0.0,257.812
2016-06-04 14:00:00,5,14,14.370833333333332,13.9,18.099999999999987,18.9,2.125,0.0,250.0
2016-06-04 15:00:00,5,15,14.441666666666665,13.9,18.099999999999987,19.4,2.0,0.0,238.281
2016-06-04 16:00:00,5,16,14.466666666666663,13.9,18.12499999999999,20.6,1.875,0.0,242.188
2016-06-04 17:00:00,5,17,14.441666666666663,14.4,18.149999999999988,20.0,1.7083333333333333,-0.25,230.469
2016-06-04 18:00:00,5,18,14.39166666666666,14.4,18.220833333333324,21.1,1.5416666666666667,-0.5,210.938
2016-06-04 19:00:00,5,19,14.320833333333328,15.0,18.220833333333324,18.9,0.4583333333333333,-0.75,191.406
2016-06-04 20:00:00,5,20,14.295833333333327,15.0,18.33749999999999,21.7,0.20833333333333334,-1.0,191.406
2016-06-04 21:00:00,5,21,14.224999999999993,14.4,18.499999999999993,22.8,-0.125,-0.75,386.719
2016-06-04 22:00:00,5,22,14.19999999999999,14.4,18.524999999999995,20.0,-0.375,-0.75,230.469
2016-06-04 23:00:00,5,23,14.245833333333325,16.1,18.524999999999995,18.9,0.041666666666666664,2.0,234.375
2016-06-05 00:00:00,6,0,14.270833333333327,15.0,18.524999999999995,18.9,0.25,3.5,238.281
2016-06-05 01:00:00,6,1,14.249999999999993,13.9,18.433333333333326,17.8,0.20833333333333334,3.25,242.188
2016-06-05 02:00:00,6,2,14.224999999999994,13.3,18.34166666666666,17.2,0.20833333333333334,3.5,371.094
2016-06-05 03:00:00,6,3,14.179166666666662,13.3,18.249999999999996,16.7,0.20833333333333334,1.0,320.312
2016-06-05 04:00:00,6,4,14.087499999999997,12.8,18.158333333333328,16.1,0.25,-0.25,324.219
2016-06-05 05:00:00,6,5,13.97083333333333,12.2,18.04166666666666,15.0,0.2916666666666667,0.0,316.406
2016-06-05 06:00:00,6,6,13.858333333333329,11.7,17.924999999999994,14.4,0.2916666666666667,0.0,316.406
2016-06-05 07:00:00,6,7,13.720833333333331,11.1,17.783333333333328,13.3,0.3333333333333333,0.0,277.344
2016-06-05 08:00:00,6,8,13.558333333333332,11.1,17.641666666666662,13.3,0.375,0.0,234.375
2016-06-05 09:00:00,6,9,13.441666666666668,11.1,17.524999999999995,13.3,0.375,0.0,214.844
2016-06-05 10:00:00,6,10,13.350000000000001,11.1,17.408333333333328,12.8,0.375,0.0,214.844
2016-06-05 11:00:00,6,11,13.304166666666667,11.7,17.337499999999995,13.3,0.375,0.0,210.938
2016-06-05 12:00:00,6,12,13.304166666666667,12.8,17.337499999999995,15.6,0.375,0.0,269.531
2016-06-05 13:00:00,6,13,13.325000000000001,13.3,17.408333333333328,17.8,0.375,0.0,191.406
2016-06-05 14:00:00,6,14,13.325000000000001,13.9,17.429166666666664,19.4,0.375,0.0,175.78099999999995
2016-06-05 15:00:00,6,15,13.300000000000002,13.3,17.499999999999996,21.1,0.375,0.0,191.406
2016-06-05 16:00:00,6,16,13.275000000000004,13.3,17.612499999999997,23.3,0.375,0.0,179.688
2016-06-05 17:00:00,6,17,13.137500000000005,11.1,17.82083333333333,25.0,0.4166666666666667,0.0,191.406
2016-06-05 18:00:00,6,18,13.04583333333334,12.2,18.029166666666665,26.1,0.4583333333333333,0.0,179.688
2016-06-05 19:00:00,6,19,12.791666666666671,8.9,18.354166666666664,26.7,0.5,0.0,183.594
2016-06-05 20:00:00,6,20,12.46666666666667,7.2,18.60833333333333,27.8,0.5416666666666666,0.0,183.594
2016-06-05 21:00:00,6,21,12.100000000000007,5.6,18.791666666666664,27.2,0.5416666666666666,0.0,203.125
2016-06-05 22:00:00,6,22,11.708333333333341,5.0,19.116666666666664,27.8,0.5833333333333334,0.0,199.219
2016-06-05 23:00:00,6,23,11.270833333333341,5.6,19.441666666666666,26.7,0.16666666666666666,0.0,171.875
2016-06-06 00:00:00,0,0,10.808333333333339,3.9,19.741666666666667,26.1,-0.041666666666666664,0.0,179.688
2016-06-06 01:00:00,0,1,10.437500000000005,5.0,20.041666666666668,25.0,0.0,0.0,390.625
2016-06-06 02:00:00,0,2,10.137500000000005,6.1,20.275000000000002,22.8,0.0,0.0,218.75
2016-06-06 03:00:00,0,3,9.862500000000004,6.7,20.483333333333334,21.7,0.0,0.0,218.75
2016-06-06 04:00:00,0,4,9.62916666666667,7.2,20.670833333333334,20.6,0.0,0.0,218.75
2016-06-06 05:00:00,0,5,9.46666666666667,8.3,20.833333333333332,18.9,0.0,0.0,222.656
2016-06-06 06:00:00,0,6,9.325000000000005,8.3,20.995833333333334,18.3,0.0,0.0,359.375
2016-06-06 07:00:00,0,7,9.20833333333334,8.3,21.18333333333333,17.8,0.0,0.0,421.875
2016-06-06 08:00:00,0,8,9.091666666666674,8.3,21.34583333333333,17.2,0.0,0.0,398.4380000000001
2016-06-06 09:00:00,0,9,8.954166666666675,7.8,21.508333333333336,17.2,0.0,0.0,371.094
2016-06-06 10:00:00,0,10,8.837500000000007,8.3,21.670833333333338,16.7,0.0,0.0,312.5
2016-06-06 11:00:00,0,11,8.741666666666676,9.4,21.766666666666676,15.6,-0.041666666666666664,-0.25,277.344
2016-06-06 12:00:00,0,12,8.579166666666675,8.9,21.69583333333334,13.9,-0.08333333333333333,-0.5,269.531
2016-06-06 13:00:00,0,13,8.441666666666675,10.0,21.579166666666676,15.0,-0.08333333333333333,-0.5,265.625
2016-06-06 14:00:00,0,14,8.254166666666675,9.4,21.46666666666668,16.7,-0.08333333333333333,-0.5,253.906
2016-06-06 15:00:00,0,15,8.116666666666674,10.0,21.37500000000001,18.9,-0.08333333333333333,-0.25,261.719
2016-06-06 16:00:00,0,16,7.979166666666674,10.0,21.21250000000001,19.4,-0.08333333333333333,0.0,261.719
2016-06-06 17:00:00,0,17,7.908333333333341,9.4,20.979166666666675,19.4,-0.08333333333333333,0.0,253.906
2016-06-06 18:00:00,0,18,7.791666666666675,9.4,20.654166666666672,18.3,-0.08333333333333333,0.0,292.969
2016-06-06 19:00:00,0,19,7.837500000000008,10.0,20.329166666666673,18.9,-0.125,-0.25,261.719
2016-06-06 20:00:00,0,20,8.000000000000009,11.1,19.95833333333334,18.9,-0.16666666666666666,-0.5,238.281
2016-06-06 21:00:00,0,21,8.183333333333342,10.0,19.68333333333334,20.6,-0.16666666666666666,-0.5,226.562
2016-06-06 22:00:00,0,22,8.366666666666676,9.4,19.38333333333334,20.6,-0.20833333333333334,-0.75,445.312
2016-06-06 23:00:00,0,23,8.666666666666677,12.8,19.05833333333334,18.9,-0.08333333333333333,0.25,324.219
2016-06-07 00:00:00,1,0,8.945833333333342,10.6,18.80416666666667,20.0,-0.08333333333333333,0.5,300.781
2016-06-07 01:00:00,1,1,9.129166666666675,9.4,18.59583333333334,20.0,-0.08333333333333333,0.5,246.094
2016-06-07 02:00:00,1,2,9.17500000000001,7.2,18.433333333333337,18.9,-0.08333333333333333,0.75,371.094
2016-06-07 03:00:00,1,3,9.104166666666677,5.0,18.29166666666667,18.3,-0.08333333333333333,0.0,386.719
2016-06-07 04:00:00,1,4,9.058333333333342,6.1,18.12916666666667,16.7,-0.08333333333333333,0.0,566.406
2016-06-07 05:00:00,1,5,8.920833333333343,5.0,17.99166666666667,15.6,-0.08333333333333333,0.0,628.906
2016-06-07 06:00:00,1,6,8.808333333333342,5.6,17.82916666666667,14.4,-0.08333333333333333,0.0,617.188
2016-06-07 07:00:00,1,7,8.716666666666674,6.1,17.64166666666667,13.3,-0.08333333333333333,0.0,453.125
2016-06-07 08:00:00,1,8,8.604166666666673,5.6,17.45833333333334,12.8,-0.08333333333333333,0.0,398.4380000000001
2016-06-07 09:00:00,1,9,8.487500000000006,5.0,17.22916666666667,11.7,-0.08333333333333333,0.0,394.531
2016-06-07 10:00:00,1,10,8.350000000000007,5.0,16.975000000000005,10.6,-0.08333333333333333,0.0,609.375
2016-06-07 11:00:00,1,11,8.191666666666672,5.6,16.766666666666673,10.6,-0.041666666666666664,0.0,503.906
2016-06-07 12:00:00,1,12,8.054166666666672,5.6,16.69583333333334,12.2,0.0,0.0,429.6880000000001
2016-06-07 13:00:00,1,13,7.870833333333338,5.6,16.670833333333338,14.4,0.0,0.0,269.531
2016-06-07 14:00:00,1,14,7.712500000000005,5.6,16.625000000000007,15.6,0.0,0.0,273.438
2016-06-07 15:00:00,1,15,7.479166666666671,4.4,16.508333333333344,16.1,0.0,0.0,257.812
2016-06-07 16:00:00,1,16,7.245833333333338,4.4,16.441666666666677,17.8,0.0,0.0,253.906
2016-06-07 17:00:00,1,17,7.062500000000004,5.0,16.420833333333345,18.9,0.0,0.0,261.719
2016-06-07 18:00:00,1,18,6.904166666666671,5.6,16.491666666666678,20.0,0.0,0.0,246.094
2016-06-07 19:00:00,1,19,6.720833333333338,5.6,16.56250000000001,20.6,0.041666666666666664,0.0,246.094
2016-06-07 20:00:00,1,20,6.466666666666671,5.0,16.633333333333347,20.6,0.08333333333333333,0.0,214.844
2016-06-07 21:00:00,1,21,6.258333333333337,5.0,16.679166666666678,21.7,0.08333333333333333,0.0,214.844
2016-06-07 22:00:00,1,22,6.075000000000004,5.0,16.725000000000012,21.7,0.125,0.0,507.812
2016-06-07 23:00:00,1,23,5.7500000000000036,5.0,16.81666666666668,21.1,0.0,0.0,320.312
2016-06-08 00:00:00,2,0,5.5416666666666705,5.6,16.862500000000015,21.1,0.0,0.0,296.875
2016-06-08 01:00:00,2,1,5.383333333333336,5.6,16.90833333333335,21.1,0.0,0.0,242.188
2016-06-08 02:00:00,2,2,5.337500000000003,6.1,16.90833333333335,18.9,0.0,0.0,238.281
2016-06-08 03:00:00,2,3,5.362500000000003,5.6,16.90833333333335,18.3,0.0,0.0,238.281
2016-06-08 04:00:00,2,4,5.45416666666667,8.3,16.88333333333335,16.1,0.0,0.0,367.1880000000001
2016-06-08 05:00:00,2,5,5.616666666666671,8.9,16.85833333333335,15.0,0.0,0.0,433.594
2016-06-08 06:00:00,2,6,5.729166666666671,8.3,16.88333333333335,15.0,0.0,0.0,460.9380000000001
2016-06-08 07:00:00,2,7,5.820833333333339,8.3,16.954166666666683,15.0,0.0,0.0,449.219
2016-06-08 08:00:00,2,8,5.958333333333339,8.9,16.954166666666683,12.8,0.0,0.0,355.469
2016-06-08 09:00:00,2,9,6.095833333333339,8.3,17.02083333333335,13.3,0.0,0.0,351.5619999999999
2016-06-08 10:00:00,2,10,6.141666666666673,6.1,17.112500000000015,12.8,0.0,0.0,335.9380000000001
2016-06-08 11:00:00,2,11,6.141666666666673,5.6,17.17916666666668,12.2,0.0,0.0,273.438
2016-06-08 12:00:00,2,12,6.141666666666673,5.6,17.225000000000016,13.3,0.0,0.0,261.719
2016-06-08 13:00:00,2,13,6.162500000000006,6.1,17.225000000000016,14.4,0.0,0.0,246.094
2016-06-08 14:00:00,2,14,6.229166666666672,7.2,17.225000000000016,15.6,0.0,0.0,281.25
2016-06-08 15:00:00,2,15,6.37083333333334,7.8,17.270833333333346,17.2,0.0,0.0,261.719
2016-06-08 16:00:00,2,16,6.55833333333334,8.9,17.337500000000013,19.4,0.0,0.0,273.438
2016-06-08 17:00:00,2,17,6.720833333333339,8.9,17.42916666666668,21.1,0.0,0.0,273.438
2016-06-08 18:00:00,2,18,6.8583333333333405,8.9,17.520833333333346,22.2,0.0,0.0,234.375
2016-06-08 19:00:00,2,19,6.950000000000007,7.8,17.633333333333347,23.3,0.0,0.0,218.75
2016-06-08 20:00:00,2,20,7.087500000000008,8.3,17.79166666666668,24.4,0.0,0.0,222.656
2016-06-08 21:00:00,2,21,7.2250000000000085,8.3,17.95416666666668,25.6,0.0,0.0,406.25
2016-06-08 22:00:00,2,22,7.408333333333342,9.4,18.137500000000014,26.1,0.0,0.0,632.812
2016-06-08 23:00:00,2,23,7.570833333333343,8.9,18.300000000000015,25.0,0.0,0.0,312.5
2016-06-09 00:00:00,3,0,7.729166666666676,9.4,18.487500000000015,25.6,0.0,0.0,175.78099999999995
2016-06-09 01:00:00,3,1,7.93750000000001,10.6,18.60416666666668,23.9,0.0,0.0,414.062
2016-06-09 02:00:00,3,2,8.125000000000009,10.6,18.76666666666668,22.8,0.0,0.0,242.188
2016-06-09 03:00:00,3,3,8.354166666666677,11.1,18.929166666666678,22.2,0.0,0.0,230.469
2016-06-09 04:00:00,3,4,8.470833333333342,11.1,19.137500000000014,21.1,0.0,0.0,234.375
2016-06-09 05:00:00,3,5,8.587500000000007,11.7,19.370833333333348,20.6,0.0,0.0,238.281
2016-06-09 06:00:00,3,6,8.820833333333342,13.9,19.508333333333347,18.3,0.20833333333333334,1.25,253.906
2016-06-09 07:00:00,3,7,9.054166666666674,13.9,19.645833333333346,18.3,0.20833333333333334,1.25,445.312
2016-06-09 08:00:00,3,8,9.262500000000008,13.9,19.900000000000013,18.9,0.16666666666666666,1.0,351.5619999999999
2016-06-09 09:00:00,3,9,9.541666666666673,15.0,20.04166666666668,16.7,3.125,18.75,316.406
2016-06-09 10:00:00,3,10,9.937500000000007,15.6,20.225000000000012,17.2,3.0833333333333335,17.25,285.156
2016-06-09 11:00:00,3,11,10.400000000000007,16.7,20.458333333333346,17.8,3.5833333333333335,20.25,289.062
2016-06-09 12:00:00,3,12,10.862500000000006,16.7,20.66666666666668,18.3,3.5416666666666665,20.25,277.344
2016-06-09 13:00:00,3,13,11.316666666666672,17.0,20.858333333333345,19.0,4.291666666666667,7.0,257.812
2016-06-09 14:00:00,3,14,11.73333333333334,17.2,21.066666666666677,20.6,4.291666666666667,7.25,238.281
2016-06-09 15:00:00,3,15,12.125000000000005,17.2,21.25416666666668,21.7,4.291666666666667,4.25,230.469
2016-06-09 16:00:00,3,16,12.495833333333339,17.8,21.416666666666682,23.3,4.291666666666667,4.5,222.656
2016-06-09 17:00:00,3,17,12.841666666666674,17.2,21.625000000000014,26.1,4.291666666666667,0.0,242.188
2016-06-09 18:00:00,3,18,13.187500000000007,17.2,21.812500000000014,26.7,4.291666666666667,0.0,222.656
